DELIVERY_ID,VEHICLE_ID,ROUTE_ID,HUB_ID,DELIVERY_DATE,DEPARTURE_TIME,ARRIVAL_TIME,PACKAGE_COUNT,TOTAL_WEIGHT_KG,TOTAL_VOLUME_M3,DELIVERY_SUCCESS_COUNT,DELIVERY_FAIL_COUNT,FAIL_REASON,DRIVER_NAME,STATUS
DLV0009207,VHC001,RTE013,HUB007,2024-02-10,13:55,15:08,210,3240.2,16.88,202,8,배송불가지역,강민호,PARTIAL
DLV0009208,VHC017,RTE012,HUB007,2024-02-10,09:59,11:17,131,2248.5,8.9,126,5,수취인부재,우성진,PARTIAL
DLV0009209,VHC016,RTE016,HUB002,2024-02-10,22:51,05:25,177,2703.9,10.47,166,11,배송불가지역,오영택,PARTIAL
DLV0009210,VHC007,RTE019,HUB007,2024-02-10,12:17,12:56,383,6668.5,27.34,361,22,수취인부재,류한수,PARTIAL
DLV0009211,VHC024,RTE001,HUB001,2024-02-10,23:52,05:28,21,304.1,1.56,20,1,배송불가지역,조현우,PARTIAL
DLV0009212,VHC020,RTE005,HUB002,2024-02-10,07:53,09:07,1,23.7,0.04,1,0,,임현우,COMPLETED
DLV0009213,VHC019,RTE019,HUB007,2024-02-10,11:46,13:03,1,24.5,0.04,1,0,,이준기,COMPLETED
DLV0009214,VHC011,RTE004,HUB001,2024-02-10,22:40,00:55,33,553.3,2.56,32,1,주소불명,서준영,PARTIAL
DLV0009215,VHC021,RTE019,HUB007,2024-02-10,12:12,13:04,2,35.7,0.07,2,0,,장민수,COMPLETED
DLV0009216,VHC007,RTE006,HUB003,2024-02-10,08:47,10:40,331,4335.2,20.91,318,13,배송불가지역,류한수,PARTIAL
DLV0009217,VHC004,RTE002,HUB001,2024-02-10,21:55,01:40,164,2833.3,12.17,155,9,수취인부재,김민재,PARTIAL
DLV0009218,VHC016,RTE002,HUB001,2024-02-10,22:08,01:29,172,2661.0,11.78,162,10,수취인부재,오영택,PARTIAL
DLV0009219,VHC019,RTE017,HUB006,2024-02-10,21:18,22:09,1,24.0,0.05,1,0,,이준기,COMPLETED
DLV0009220,VHC001,RTE015,HUB008,2024-02-10,12:11,14:16,157,2773.5,13.14,149,8,반송요청,강민호,PARTIAL
DLV0009221,VHC014,RTE016,HUB002,2024-02-10,19:49,02:14,44,645.3,2.88,42,2,반송요청,안재원,PARTIAL
DLV0009222,VHC012,RTE009,HUB001,2024-02-10,08:39,09:14,34,562.1,2.17,33,1,수취인부재,성동일,PARTIAL
DLV0009223,VHC019,RTE011,HUB001,2024-02-10,06:21,07:23,2,33.7,0.07,2,0,,이준기,COMPLETED
DLV0009224,VHC007,RTE011,HUB001,2024-02-10,09:25,10:39,501,6731.4,31.35,472,29,수취인부재,류한수,PARTIAL
DLV0009225,VHC018,RTE009,HUB001,2024-02-11,09:40,10:26,172,2414.0,11.23,161,11,반송요청,유재석,PARTIAL
DLV0009226,VHC021,RTE013,HUB007,2024-02-11,09:49,11:08,1,22.1,0.04,1,0,,장민수,COMPLETED
DLV0009227,VHC013,RTE016,HUB002,2024-02-11,20:09,02:13,42,528.9,2.06,41,1,주소불명,송경훈,PARTIAL
DLV0009228,VHC007,RTE004,HUB001,2024-02-11,22:49,01:15,407,6214.0,25.63,392,15,반송요청,류한수,PARTIAL
DLV0009229,VHC002,RTE001,HUB001,2024-02-11,21:34,03:18,209,3359.1,16.09,195,14,반송요청,권태양,PARTIAL
DLV0009230,VHC021,RTE012,HUB007,2024-02-11,09:55,,1,24.7,0.05,1,0,,장민수,IN_TRANSIT
DLV0009231,VHC013,RTE008,HUB004,2024-02-11,10:30,12:32,36,493.1,2.07,35,1,주소불명,송경훈,PARTIAL
DLV0009232,VHC011,RTE016,HUB002,2024-02-11,19:56,01:46,43,522.1,2.23,42,1,주소불명,서준영,PARTIAL
DLV0009233,VHC004,RTE007,HUB005,2024-02-11,10:04,11:21,172,2778.0,12.33,161,11,주소불명,김민재,PARTIAL
DLV0009234,VHC008,RTE007,HUB005,2024-02-11,07:05,08:52,358,4349.2,20.86,334,24,반송요청,문준호,PARTIAL
DLV0009235,VHC022,RTE009,HUB001,2024-02-11,10:06,11:09,1,23.9,0.05,1,0,,전성국,COMPLETED
DLV0009236,VHC014,RTE008,HUB004,2024-02-11,08:06,09:31,44,586.4,2.58,42,2,반송요청,안재원,PARTIAL
DLV0009237,VHC019,RTE013,HUB007,2024-02-11,13:11,14:11,1,25.3,0.05,1,0,,이준기,COMPLETED
DLV0009238,VHC008,RTE012,HUB007,2024-02-11,12:00,13:53,375,5400.2,22.69,349,26,배송불가지역,문준호,PARTIAL
DLV0009239,VHC011,RTE019,HUB007,2024-02-11,11:00,12:20,41,542.8,2.33,39,2,주소불명,서준영,PARTIAL
DLV0009240,VHC008,RTE008,HUB004,2024-02-11,07:27,09:27,465,6788.4,29.34,450,15,반송요청,문준호,PARTIAL
DLV0009241,VHC022,RTE016,HUB002,2024-02-11,21:47,04:18,1,26.0,0.05,1,0,,전성국,COMPLETED
DLV0009242,VHC004,RTE013,HUB007,2024-02-11,10:32,12:10,214,3604.6,16.67,198,16,수취인부재,김민재,PARTIAL
DLV0009243,VHC002,RTE005,HUB002,2024-02-11,09:03,10:07,162,2034.8,9.85,152,10,주소불명,권태양,PARTIAL
DLV0009244,VHC014,RTE004,HUB001,2024-02-11,21:42,00:06,49,840.3,3.49,48,1,배송불가지역,안재원,PARTIAL
DLV0009245,VHC004,RTE007,HUB005,2024-02-11,07:50,09:07,207,3729.0,16.45,199,8,배송불가지역,김민재,PARTIAL
DLV0009246,VHC022,RTE019,HUB007,2024-02-11,11:45,12:19,2,38.7,0.07,2,0,,전성국,COMPLETED
DLV0009247,VHC018,RTE009,HUB001,2024-02-11,10:50,11:27,149,2520.2,11.2,143,6,수취인부재,유재석,PARTIAL
DLV0009248,VHC007,RTE014,HUB006,2024-02-11,09:55,11:33,512,8849.2,38.53,473,39,수취인부재,류한수,PARTIAL
DLV0009249,VHC017,RTE016,HUB002,2024-02-11,19:45,02:19,123,1491.4,6.92,116,7,배송불가지역,우성진,PARTIAL
DLV0009250,VHC002,RTE011,HUB001,2024-02-11,08:23,09:11,209,3603.8,15.74,199,10,반송요청,권태양,PARTIAL
DLV0009251,VHC024,RTE006,HUB003,2024-02-11,06:41,07:54,24,307.9,1.37,23,1,배송불가지역,조현우,PARTIAL
DLV0009252,VHC006,RTE005,HUB002,2024-02-11,07:59,09:19,433,6937.2,28.67,408,25,주소불명,노재현,PARTIAL
DLV0009253,VHC020,RTE006,HUB003,2024-02-12,06:47,,2,25.3,0.05,2,0,,임현우,IN_TRANSIT
DLV0009254,VHC006,RTE004,HUB001,2024-02-12,22:41,00:23,531,7815.7,38.72,490,41,배송불가지역,노재현,PARTIAL
DLV0009255,VHC001,RTE010,HUB001,2024-02-12,08:48,09:24,240,3897.7,17.33,226,14,수취인부재,강민호,PARTIAL
DLV0009256,VHC023,RTE014,HUB006,2024-02-12,10:08,11:59,19,292.4,1.35,18,1,배송불가지역,정도영,PARTIAL
DLV0009257,VHC004,RTE007,HUB005,2024-02-12,07:36,08:44,203,3360.2,14.83,193,10,주소불명,김민재,PARTIAL
DLV0009258,VHC012,RTE002,HUB001,2024-02-12,22:39,02:25,56,804.2,3.15,54,2,반송요청,성동일,PARTIAL
DLV0009259,VHC024,RTE014,HUB006,2024-02-12,11:21,13:00,23,291.6,1.29,22,1,배송불가지역,조현우,PARTIAL
DLV0009260,VHC010,RTE001,HUB001,2024-02-12,23:40,05:24,488,8489.3,34.72,460,28,배송불가지역,백승재,PARTIAL
DLV0009261,VHC006,RTE014,HUB006,2024-02-12,10:36,12:54,599,7856.9,33.6,577,22,배송불가지역,노재현,PARTIAL
DLV0009262,VHC001,RTE005,HUB002,2024-02-12,08:30,09:46,278,4878.9,24.06,261,17,배송불가지역,강민호,PARTIAL
DLV0009263,VHC023,RTE015,HUB008,2024-02-12,12:35,14:46,23,343.4,1.57,23,0,,정도영,COMPLETED
DLV0009264,VHC010,RTE007,HUB005,2024-02-12,08:14,09:35,474,8000.1,38.15,458,16,수취인부재,백승재,PARTIAL
DLV0009265,VHC008,RTE012,HUB007,2024-02-12,12:53,14:46,524,7809.7,36.22,501,23,배송불가지역,문준호,PARTIAL
DLV0009266,VHC004,RTE015,HUB008,2024-02-12,12:05,14:37,190,3045.8,13.93,182,8,수취인부재,김민재,PARTIAL
DLV0009267,VHC015,RTE012,HUB007,2024-02-12,13:26,15:14,38,615.7,2.68,37,1,반송요청,양상현,PARTIAL
DLV0009268,VHC021,RTE013,HUB007,2024-02-12,11:38,13:08,2,32.4,0.06,2,0,,장민수,COMPLETED
DLV0009269,VHC017,RTE012,HUB007,2024-02-12,13:49,15:41,197,3499.9,16.3,184,13,수취인부재,우성진,PARTIAL
DLV0009270,VHC025,RTE006,HUB003,2024-02-12,08:51,10:19,26,451.9,2.2,26,0,,최성훈,COMPLETED
DLV0009271,VHC012,RTE006,HUB003,2024-02-12,08:01,09:45,60,766.4,3.5,56,4,배송불가지역,성동일,PARTIAL
DLV0009272,VHC013,RTE012,HUB007,2024-02-12,12:02,14:00,53,850.3,3.72,51,2,주소불명,송경훈,PARTIAL
DLV0009273,VHC002,RTE012,HUB007,2024-02-12,09:58,12:01,285,4043.9,18.86,273,12,수취인부재,권태양,PARTIAL
DLV0009274,VHC010,RTE004,HUB001,2024-02-13,22:35,,677,10069.6,49.96,649,28,반송요청,백승재,IN_TRANSIT
DLV0009275,VHC014,RTE001,HUB001,2024-02-13,23:33,04:47,56,693.6,2.88,55,1,주소불명,안재원,PARTIAL
DLV0009276,VHC016,RTE007,HUB005,2024-02-13,09:15,10:30,208,3564.7,15.99,201,7,주소불명,오영택,PARTIAL
DLV0009277,VHC018,RTE009,HUB001,2024-02-13,09:06,10:11,222,4000.0,16.67,207,15,주소불명,유재석,PARTIAL
DLV0009278,VHC004,RTE019,HUB007,2024-02-13,10:28,10:59,222,3641.0,18.15,210,12,수취인부재,김민재,PARTIAL
DLV0009279,VHC025,RTE007,HUB005,2024-02-13,10:58,12:36,30,500.0,2.19,28,2,배송불가지역,최성훈,PARTIAL
DLV0009280,VHC007,RTE016,HUB002,2024-02-13,18:01,00:23,594,8903.9,36.17,558,36,수취인부재,류한수,PARTIAL
DLV0009281,VHC019,RTE001,HUB001,2024-02-13,23:10,05:02,2,50.0,0.1,2,0,,이준기,COMPLETED
DLV0009282,VHC015,RTE019,HUB007,2024-02-13,10:27,11:39,42,549.0,2.28,41,1,배송불가지역,양상현,PARTIAL
DLV0009283,VHC003,RTE015,HUB008,2024-02-13,09:48,12:04,215,2940.9,13.17,206,9,주소불명,김도현,PARTIAL
DLV0009284,VHC018,RTE002,HUB001,2024-02-13,21:56,01:45,240,3880.9,16.46,227,13,주소불명,유재석,PARTIAL
DLV0009285,VHC002,RTE004,HUB001,2024-02-13,22:03,00:28,266,3467.9,15.64,258,8,배송불가지역,권태양,PARTIAL
DLV0009286,VHC012,RTE013,HUB007,2024-02-13,12:38,13:57,47,621.3,2.58,45,2,배송불가지역,성동일,PARTIAL
DLV0009287,VHC014,RTE004,HUB001,2024-02-13,22:03,00:26,50,690.3,2.95,48,2,주소불명,안재원,PARTIAL
DLV0009288,VHC010,RTE011,HUB001,2024-02-13,07:16,08:35,556,6959.9,30.21,533,23,수취인부재,백승재,PARTIAL
DLV0009289,VHC007,RTE003,HUB001,2024-02-13,23:37,04:29,517,6225.4,28.55,493,24,주소불명,류한수,PARTIAL
DLV0009290,VHC003,RTE016,HUB002,2024-02-13,21:44,03:44,270,4632.9,22.73,259,11,주소불명,김도현,PARTIAL
DLV0009291,VHC002,RTE007,HUB005,2024-02-13,06:34,07:52,247,3713.0,15.88,239,8,주소불명,권태양,PARTIAL
DLV0009292,VHC002,RTE013,HUB007,2024-02-13,11:25,12:21,231,2991.0,13.22,219,12,배송불가지역,권태양,PARTIAL
DLV0009293,VHC023,RTE005,HUB002,2024-02-13,10:59,12:12,26,448.5,2.34,25,1,수취인부재,정도영,PARTIAL
DLV0009294,VHC023,RTE017,HUB006,2024-02-13,21:04,21:58,29,500.0,2.5,28,1,수취인부재,정도영,PARTIAL
DLV0009295,VHC001,RTE006,HUB003,2024-02-13,09:25,11:04,227,2772.7,12.07,212,15,배송불가지역,강민호,PARTIAL
DLV0009296,VHC013,RTE015,HUB008,2024-02-13,12:34,14:16,40,630.3,2.78,39,1,수취인부재,송경훈,PARTIAL
DLV0009297,VHC024,RTE014,HUB006,2024-02-13,10:20,12:36,24,323.7,1.64,23,1,배송불가지역,조현우,PARTIAL
DLV0009298,VHC024,RTE003,HUB001,2024-02-13,22:29,02:56,31,383.7,1.68,29,2,배송불가지역,조현우,PARTIAL
DLV0009299,VHC025,RTE005,HUB002,2024-02-13,07:36,08:29,20,266.2,1.34,19,1,수취인부재,최성훈,PARTIAL
DLV0009300,VHC005,RTE019,HUB007,2024-02-13,09:33,10:07,237,3211.9,16.43,220,17,수취인부재,나성식,PARTIAL
DLV0009301,VHC025,RTE009,HUB001,2024-02-13,10:43,11:22,21,329.9,1.47,21,0,,최성훈,COMPLETED
DLV0009302,VHC017,RTE005,HUB002,2024-02-13,09:50,10:45,183,2754.8,11.5,175,8,주소불명,우성진,PARTIAL
DLV0009303,VHC013,RTE010,HUB001,2024-02-14,09:08,09:43,59,959.3,4.4,57,2,수취인부재,송경훈,PARTIAL
DLV0009304,VHC003,RTE005,HUB002,2024-02-14,08:25,09:39,241,3721.2,19.31,230,11,수취인부재,김도현,PARTIAL
DLV0009305,VHC013,RTE013,HUB007,2024-02-14,11:14,12:38,57,1000.0,4.18,55,2,수취인부재,송경훈,PARTIAL
DLV0009306,VHC025,RTE001,HUB001,2024-02-14,23:25,05:26,26,320.1,1.55,24,2,주소불명,최성훈,PARTIAL
DLV0009307,VHC017,RTE010,HUB001,2024-02-14,10:19,11:27,217,2771.1,11.92,201,16,수취인부재,우성진,PARTIAL
DLV0009308,VHC024,RTE006,HUB003,2024-02-14,09:08,10:48,27,442.6,1.89,27,0,,조현우,COMPLETED
DLV0009309,VHC004,RTE003,HUB001,2024-02-14,21:41,02:34,242,3679.3,18.05,229,13,주소불명,김민재,PARTIAL
DLV0009310,VHC006,RTE001,HUB001,2024-02-14,22:48,04:15,539,9671.1,40.97,498,41,반송요청,노재현,PARTIAL
DLV0009311,VHC006,RTE015,HUB008,2024-02-14,12:17,14:27,559,9558.8,44.56,521,38,수취인부재,노재현,PARTIAL
DLV0009312,VHC018,RTE003,HUB001,2024-02-14,23:48,04:43,180,2470.2,10.36,170,10,수취인부재,유재석,PARTIAL
DLV0009313,VHC012,RTE012,HUB007,2024-02-14,11:40,13:41,53,719.8,2.82,50,3,반송요청,성동일,PARTIAL
DLV0009314,VHC025,RTE011,HUB001,2024-02-14,06:37,07:33,20,272.9,1.38,20,0,,최성훈,COMPLETED
DLV0009315,VHC011,RTE008,HUB004,2024-02-14,10:07,12:00,56,982.2,3.96,54,2,주소불명,서준영,PARTIAL
DLV0009316,VHC007,RTE014,HUB006,2024-02-14,11:11,13:20,487,7661.7,37.58,465,22,반송요청,류한수,PARTIAL
DLV0009317,VHC004,RTE007,HUB005,2024-02-14,06:09,,297,4559.9,23.16,277,20,반송요청,김민재,IN_TRANSIT
DLV0009318,VHC004,RTE011,HUB001,2024-02-14,09:18,10:23,249,4120.8,17.98,235,14,수취인부재,김민재,PARTIAL
DLV0009319,VHC004,RTE006,HUB003,2024-02-14,06:45,08:42,199,2694.5,13.72,185,14,수취인부재,김민재,PARTIAL
DLV0009320,VHC022,RTE013,HUB007,2024-02-14,11:43,12:37,2,42.3,0.09,2,0,,전성국,COMPLETED
DLV0009321,VHC006,RTE003,HUB001,2024-02-14,21:49,02:53,582,9689.0,39.32,546,36,수취인부재,노재현,PARTIAL
DLV0009322,VHC003,RTE004,HUB001,2024-02-14,22:46,,249,3069.4,13.83,231,18,주소불명,김도현,IN_TRANSIT
DLV0009323,VHC024,RTE004,HUB001,2024-02-15,22:15,00:08,26,326.3,1.67,25,1,수취인부재,조현우,PARTIAL
DLV0009324,VHC014,RTE011,HUB001,2024-02-15,07:46,08:44,47,781.1,3.52,46,1,배송불가지역,안재원,PARTIAL
DLV0009325,VHC004,RTE002,HUB001,2024-02-15,21:18,00:47,278,3769.8,18.14,259,19,수취인부재,김민재,PARTIAL
DLV0009326,VHC005,RTE013,HUB007,2024-02-15,11:57,13:02,256,3989.4,18.87,242,14,배송불가지역,나성식,PARTIAL
DLV0009327,VHC025,RTE013,HUB007,2024-02-15,11:10,12:27,20,346.7,1.6,19,1,배송불가지역,최성훈,PARTIAL
DLV0009328,VHC020,RTE004,HUB001,2024-02-15,21:23,23:37,2,39.3,0.08,2,0,,임현우,COMPLETED
DLV0009329,VHC021,RTE005,HUB002,2024-02-15,09:06,09:50,2,33.4,0.06,2,0,,장민수,COMPLETED
DLV0009330,VHC021,RTE019,HUB007,2024-02-15,13:03,13:45,2,38.0,0.08,2,0,,장민수,COMPLETED
DLV0009331,VHC020,RTE014,HUB006,2024-02-15,11:13,13:08,2,45.5,0.09,2,0,,임현우,COMPLETED
DLV0009332,VHC005,RTE008,HUB004,2024-02-15,07:58,09:37,231,4065.4,20.0,213,18,수취인부재,나성식,PARTIAL
DLV0009333,VHC021,RTE013,HUB007,2024-02-15,12:09,13:45,2,30.9,0.06,2,0,,장민수,COMPLETED
DLV0009334,VHC023,RTE003,HUB001,2024-02-15,22:15,02:34,29,388.5,2.01,28,1,반송요청,정도영,PARTIAL
DLV0009335,VHC010,RTE002,HUB001,2024-02-15,21:13,00:47,489,7648.8,32.6,456,33,배송불가지역,백승재,PARTIAL
DLV0009336,VHC015,RTE009,HUB001,2024-02-15,09:02,10:20,55,708.9,3.33,53,2,주소불명,양상현,PARTIAL
DLV0009337,VHC023,RTE013,HUB007,2024-02-15,13:48,15:24,20,341.8,1.46,19,1,주소불명,정도영,PARTIAL
DLV0009338,VHC020,RTE002,HUB001,2024-02-15,22:31,02:15,3,39.8,0.08,3,0,,임현우,COMPLETED
DLV0009339,VHC006,RTE008,HUB004,2024-02-15,10:43,12:37,648,8489.4,36.79,625,23,반송요청,노재현,PARTIAL
DLV0009340,VHC016,RTE010,HUB001,2024-02-15,06:26,07:30,157,1964.6,9.04,148,9,수취인부재,오영택,PARTIAL
DLV0009341,VHC017,RTE010,HUB001,2024-02-15,09:18,09:51,226,2777.7,12.58,214,12,수취인부재,우성진,PARTIAL
DLV0009342,VHC008,RTE001,HUB001,2024-02-15,22:03,03:20,504,6687.0,27.6,482,22,주소불명,문준호,PARTIAL
DLV0009343,VHC004,RTE006,HUB003,2024-02-15,06:43,08:19,239,3538.5,16.86,226,13,수취인부재,김민재,PARTIAL
DLV0009344,VHC001,RTE015,HUB008,2024-02-15,10:30,12:54,224,3231.8,16.18,215,9,수취인부재,강민호,PARTIAL
DLV0009345,VHC002,RTE004,HUB001,2024-02-16,21:43,23:41,299,4601.9,21.87,281,18,반송요청,권태양,PARTIAL
DLV0009346,VHC013,RTE013,HUB007,2024-02-16,11:34,13:10,45,585.4,2.33,43,2,배송불가지역,송경훈,PARTIAL
DLV0009347,VHC003,RTE017,HUB006,2024-02-16,22:45,,193,3107.8,13.68,183,10,배송불가지역,김도현,IN_TRANSIT
DLV0009348,VHC024,RTE004,HUB001,2024-02-16,22:35,00:35,22,276.6,1.26,22,0,,조현우,COMPLETED
DLV0009349,VHC020,RTE004,HUB001,2024-02-16,22:03,00:26,2,44.6,0.09,2,0,,임현우,COMPLETED
DLV0009350,VHC005,RTE007,HUB005,2024-02-16,10:11,11:56,269,3393.3,17.35,258,11,반송요청,나성식,PARTIAL
DLV0009351,VHC024,RTE019,HUB007,2024-02-16,13:27,14:31,25,312.4,1.36,24,1,반송요청,조현우,PARTIAL
DLV0009352,VHC021,RTE017,HUB006,2024-02-16,20:50,21:36,3,50.0,0.1,3,0,,장민수,COMPLETED
DLV0009353,VHC018,RTE002,HUB001,2024-02-16,22:28,02:01,190,2685.6,12.62,179,11,주소불명,유재석,PARTIAL
DLV0009354,VHC015,RTE008,HUB004,2024-02-16,08:31,,59,836.8,3.68,55,4,수취인부재,양상현,IN_TRANSIT
DLV0009355,VHC004,RTE010,HUB001,2024-02-16,07:53,08:46,212,2934.2,14.59,203,9,주소불명,김민재,PARTIAL
DLV0009356,VHC011,RTE006,HUB003,2024-02-16,06:17,08:12,47,589.1,2.67,44,3,배송불가지역,서준영,PARTIAL
DLV0009357,VHC017,RTE003,HUB001,2024-02-16,21:00,01:37,189,3252.0,14.12,175,14,수취인부재,우성진,PARTIAL
DLV0009358,VHC011,RTE019,HUB007,2024-02-16,12:50,13:45,61,820.6,3.22,57,4,배송불가지역,서준영,PARTIAL
DLV0009359,VHC004,RTE015,HUB008,2024-02-16,10:05,12:28,206,3599.5,18.19,194,12,주소불명,김민재,PARTIAL
DLV0009360,VHC005,RTE014,HUB006,2024-02-16,12:27,14:48,227,3958.9,19.25,216,11,배송불가지역,나성식,PARTIAL
DLV0009361,VHC024,RTE006,HUB003,2024-02-16,10:32,12:04,20,289.6,1.29,20,0,,조현우,COMPLETED
DLV0009362,VHC023,RTE014,HUB006,2024-02-16,13:28,15:03,25,437.4,2.13,24,1,배송불가지역,정도영,PARTIAL
DLV0009363,VHC015,RTE005,HUB002,2024-02-16,08:16,09:09,51,756.0,3.28,49,2,수취인부재,양상현,PARTIAL
DLV0009364,VHC007,RTE004,HUB001,2024-02-16,23:26,01:30,609,10043.2,41.81,567,42,주소불명,류한수,PARTIAL
DLV0009365,VHC001,RTE011,HUB001,2024-02-16,09:19,10:33,205,2845.8,14.2,198,7,배송불가지역,강민호,PARTIAL
DLV0009366,VHC006,RTE009,HUB001,2024-02-16,09:01,09:58,564,8906.4,39.04,527,37,수취인부재,노재현,PARTIAL
DLV0009367,VHC018,RTE001,HUB001,2024-02-16,21:10,02:36,227,3601.2,16.61,220,7,주소불명,유재석,PARTIAL
DLV0009368,VHC022,RTE012,HUB007,2024-02-17,09:47,11:01,2,38.2,0.07,2,0,,전성국,COMPLETED
DLV0009369,VHC020,RTE015,HUB008,2024-02-17,12:15,14:38,2,29.7,0.06,2,0,,임현우,COMPLETED
DLV0009370,VHC016,RTE009,HUB001,2024-02-17,06:01,07:03,171,2165.9,8.54,163,8,주소불명,오영택,PARTIAL
DLV0009371,VHC025,RTE006,HUB003,2024-02-17,07:35,09:33,23,355.8,1.85,23,0,,최성훈,COMPLETED
DLV0009372,VHC005,RTE002,HUB001,2024-02-17,23:28,03:16,170,2066.9,9.51,162,8,수취인부재,나성식,PARTIAL
DLV0009373,VHC021,RTE009,HUB001,2024-02-17,10:11,11:32,1,24.4,0.04,1,0,,장민수,COMPLETED
DLV0009374,VHC019,RTE003,HUB001,2024-02-17,21:52,02:56,1,20.9,0.04,1,0,,이준기,COMPLETED
DLV0009375,VHC015,RTE005,HUB002,2024-02-17,06:16,07:38,35,482.6,1.94,34,1,주소불명,양상현,PARTIAL
DLV0009376,VHC014,RTE017,HUB006,2024-02-17,22:22,,32,391.9,1.84,31,1,반송요청,안재원,IN_TRANSIT
DLV0009377,VHC019,RTE015,HUB008,2024-02-17,09:30,11:47,1,28.6,0.06,1,0,,이준기,COMPLETED
DLV0009378,VHC001,RTE003,HUB001,2024-02-17,23:32,04:13,217,2708.6,11.98,204,13,주소불명,강민호,PARTIAL
DLV0009379,VHC014,RTE010,HUB001,2024-02-17,07:38,08:29,37,478.7,1.9,36,1,반송요청,안재원,PARTIAL
DLV0009380,VHC024,RTE015,HUB008,2024-02-17,09:33,,15,225.1,0.98,14,1,수취인부재,조현우,IN_TRANSIT
DLV0009381,VHC025,RTE008,HUB004,2024-02-17,08:01,09:25,18,304.6,1.34,18,0,,최성훈,COMPLETED
DLV0009382,VHC019,RTE008,HUB004,2024-02-17,06:42,08:38,1,29.0,0.05,1,0,,이준기,COMPLETED
DLV0009383,VHC023,RTE013,HUB007,2024-02-17,10:56,12:11,21,316.7,1.64,21,0,,정도영,COMPLETED
DLV0009384,VHC010,RTE017,HUB006,2024-02-17,20:49,21:39,498,6188.2,28.34,462,36,주소불명,백승재,PARTIAL
DLV0009385,VHC013,RTE014,HUB006,2024-02-17,10:34,12:44,39,475.2,2.03,38,1,주소불명,송경훈,PARTIAL
DLV0009386,VHC020,RTE013,HUB007,2024-02-17,10:43,11:51,2,38.2,0.07,2,0,,임현우,COMPLETED
DLV0009387,VHC016,RTE015,HUB008,2024-02-17,10:34,12:38,159,2075.4,8.33,153,6,배송불가지역,오영택,PARTIAL
DLV0009388,VHC001,RTE013,HUB007,2024-02-17,10:35,11:30,207,3635.0,16.01,194,13,반송요청,강민호,PARTIAL
DLV0009389,VHC016,RTE007,HUB005,2024-02-17,08:02,09:37,148,2470.4,11.23,138,10,배송불가지역,오영택,PARTIAL
DLV0009390,VHC006,RTE002,HUB001,2024-02-17,23:52,03:18,500,6743.7,27.48,469,31,반송요청,노재현,PARTIAL
DLV0009391,VHC019,RTE011,HUB001,2024-02-17,07:50,09:17,2,36.7,0.07,2,0,,이준기,COMPLETED
DLV0009392,VHC005,RTE019,HUB007,2024-02-17,11:23,12:23,146,2221.0,10.92,136,10,주소불명,나성식,PARTIAL
DLV0009393,VHC003,RTE009,HUB001,2024-02-17,08:24,08:57,171,2683.8,12.03,160,11,반송요청,김도현,PARTIAL
DLV0009394,VHC024,RTE012,HUB007,2024-02-17,10:23,12:21,17,233.4,1.03,17,0,,조현우,COMPLETED
DLV0009395,VHC024,RTE017,HUB006,2024-02-17,20:38,21:55,21,267.0,1.32,21,0,,조현우,COMPLETED
DLV0009396,VHC010,RTE003,HUB001,2024-02-17,21:55,02:58,407,5447.7,23.43,388,19,주소불명,백승재,PARTIAL
DLV0009397,VHC012,RTE014,HUB006,2024-02-17,11:48,13:39,36,531.6,2.45,35,1,주소불명,성동일,PARTIAL
DLV0009398,VHC019,RTE011,HUB001,2024-02-18,06:32,07:44,1,23.9,0.05,1,0,,이준기,COMPLETED
DLV0009399,VHC016,RTE019,HUB007,2024-02-18,11:05,11:56,128,1779.8,8.26,121,7,주소불명,오영택,PARTIAL
DLV0009400,VHC003,RTE015,HUB008,2024-02-18,11:35,14:04,179,2437.0,10.67,174,5,반송요청,김도현,PARTIAL
DLV0009401,VHC011,RTE019,HUB007,2024-02-18,11:47,12:20,39,685.8,3.11,38,1,배송불가지역,서준영,PARTIAL
DLV0009402,VHC016,RTE017,HUB006,2024-02-18,20:51,21:41,143,2550.9,11.68,137,6,배송불가지역,오영택,PARTIAL
DLV0009403,VHC019,RTE012,HUB007,2024-02-18,09:27,10:57,2,41.6,0.08,2,0,,이준기,COMPLETED
DLV0009404,VHC008,RTE009,HUB001,2024-02-18,06:43,07:59,495,7087.2,34.17,464,31,수취인부재,문준호,PARTIAL
DLV0009405,VHC003,RTE001,HUB001,2024-02-18,22:06,03:33,236,4209.4,21.35,223,13,주소불명,김도현,PARTIAL
DLV0009406,VHC023,RTE012,HUB007,2024-02-18,11:11,12:34,21,275.2,1.28,21,0,,정도영,COMPLETED
DLV0009407,VHC001,RTE012,HUB007,2024-02-18,09:32,10:53,241,3397.3,17.69,231,10,반송요청,강민호,PARTIAL
DLV0009408,VHC023,RTE010,HUB001,2024-02-18,08:33,09:39,19,254.0,1.09,18,1,수취인부재,정도영,PARTIAL
DLV0009409,VHC006,RTE011,HUB001,2024-02-18,08:08,09:35,326,4287.4,19.64,303,23,반송요청,노재현,PARTIAL
DLV0009410,VHC013,RTE015,HUB008,2024-02-18,09:29,11:45,36,488.0,2.0,35,1,반송요청,송경훈,PARTIAL
DLV0009411,VHC025,RTE009,HUB001,2024-02-18,07:02,08:04,15,274.4,1.36,15,0,,최성훈,COMPLETED
